Lower,Upper,ExpirationPut,ExpirationCall,Capital,MaxLossPLUnRealized,MaxLossPLRealized
0.0,0.4,372,3L,7929.0,-8526.0,-7263.0
0.0,0.4,372,53L,9968.0,-8482.0,-4792.0
0.0,0.4,372,6L,8065.0,-8517.0,-6831.0
0.0,0.4,372,87L,11004.0,-8482.0,-3618.0
0.0,0.4,3,11L,237.0,-1040.0,0.0
0.0,0.4,3,142L,13042.0,-11182.0,-6845.0
0.0,0.4,3,19L,8844.0,-10795.0,-5903.0
0.0,0.4,3,230L,12629.0,-9753.0,-5286.0
0.0,0.4,3,32L,13494.0,-10402.0,-4449.0
0.0,0.4,3,372L,10229.0,-8589.0,-2552.0
0.0,0.4,3,3L,464.0,-1025.0,0.0
0.0,0.4,3,53L,12791.0,-10412.0,-6006.0
0.0,0.4,3,6L,607.0,-1025.0,0.0
0.0,0.4,3,87L,11800.0,-10882.0,-6018.0
0.0,0.4,53,11L,14711.0,-9638.0,-4539.0
0.0,0.4,53,142L,9940.0,-10882.0,-6545.0
0.0,0.4,53,19L,13100.0,-10410.0,-4706.0
0.0,0.4,53,230L,8157.0,-9266.0,-5515.0
0.0,0.4,53,32L,10796.0,-9638.0,-4065.0
0.0,0.4,53,372L,4526.0,-10559.0,-3598.0
0.0,0.4,53,3L,10903.0,-10205.0,-5754.0
0.0,0.4,53,53L,14209.0,-10014.0,-6006.0
0.0,0.4,53,6L,8938.0,-10204.0,-6089.0
0.0,0.4,53,87L,12153.0,-10180.0,-5933.0
0.0,0.4,6,11L,5810.0,-10810.0,-6080.0
0.0,0.4,6,142L,13896.0,-10447.0,-5984.0
0.0,0.4,6,19L,7444.0,-10800.0,-5903.0
0.0,0.4,6,230L,9559.0,-8682.0,-3792.0
0.0,0.4,6,32L,13184.0,-10155.0,-7118.0
0.0,0.4,6,372L,10324.0,-8589.0,-2552.0
0.0,0.4,6,3L,450.0,-1075.0,-49.0
0.0,0.4,6,53L,13052.0,-10212.0,-5906.0
0.0,0.4,6,6L,5327.0,-10904.0,-6789.0
0.0,0.4,6,87L,11730.0,-10819.0,-5918.0
0.0,0.4,87,11L,11252.0,-9829.0,-4060.0
0.0,0.4,87,142L,9909.0,-9829.0,-6384.0
0.0,0.4,87,19L,9418.0,-9829.0,-4231.0
0.0,0.4,87,230L,6080.0,-9829.0,-5415.0
0.0,0.4,87,32L,8191.0,-9829.0,-7366.0
0.0,0.4,87,372L,5507.0,-9829.0,-1830.0
0.0,0.4,87,3L,10294.0,-9829.0,-4298.0
0.0,0.4,87,53L,9908.0,-9829.0,-7416.0
0.0,0.4,87,6L,10146.0,-9829.0,-4195.0
0.0,0.4,87,87L,10817.0,-10080.0,-5833.0
0.0,0.5,11,11L,5243.0,-10802.0,-5813.0
0.0,0.5,11,142L,15594.0,-10628.0,-4745.0
0.0,0.5,11,19L,8713.0,-10798.0,-5668.0
0.0,0.5,11,230L,10228.0,-8282.0,-3335.0
0.0,0.5,11,32L,11778.0,-10207.0,-6661.0
0.0,0.5,11,372L,10501.0,-8596.0,-2502.0
0.0,0.5,11,3L,6093.0,-10805.0,-6299.0
0.0,0.5,11,53L,12204.0,-10776.0,-5345.0
0.0,0.5,11,6L,3753.0,-10808.0,-6299.0
0.0,0.5,11,87L,12538.0,-10782.0,-5851.0
0.0,0.5,142,11L,7784.0,-10314.0,-7913.0
0.0,0.5,142,142L,6875.0,-11182.0,-6845.0
0.0,0.5,142,19L,10741.0,-8282.0,-5423.0
0.0,0.5,142,230L,8068.0,-10782.0,-5835.0
0.0,0.5,142,32L,12400.0,-7692.0,-4107.0
0.0,0.5,142,372L,5693.0,-9160.0,-1878.0
0.0,0.5,142,3L,6177.0,-7937.0,-6015.0
0.0,0.5,142,53L,8828.0,-9176.0,-6974.0
0.0,0.5,142,6L,6421.0,-7937.0,-5638.0
0.0,0.5,142,87L,10918.0,-10113.0,-5793.0
0.0,0.5,19,11L,7465.0,-10602.0,-5719.0
0.0,0.5,19,142L,14170.0,-10666.0,-4445.0
0.0,0.5,19,19L,10991.0,-10802.0,-5844.0
0.0,0.5,19,230L,12356.0,-7621.0,-2899.0
0.0,0.5,19,32L,12777.0,-10563.0,-5364.0
0.0,0.5,19,372L,12702.0,-8058.0,0.0
0.0,0.5,19,3L,8952.0,-10805.0,-6299.0
0.0,0.5,19,53L,12584.0,-10519.0,-6145.0
0.0,0.5,19,6L,8430.0,-10608.0,-6099.0
0.0,0.5,19,87L,14280.0,-10521.0,-6193.0
0.0,0.5,230,11L,8983.0,-8309.0,-7513.0
0.0,0.5,230,142L,9914.0,-8682.0,-4345.0
0.0,0.5,230,19L,9685.0,-8310.0,-7368.0
0.0,0.5,230,230L,5957.0,-9753.0,-5286.0
0.0,0.5,230,32L,9576.0,-8309.0,-7107.0
0.0,0.5,230,372L,7284.0,-8396.0,-2302.0
0.0,0.5,230,3L,6677.0,-8309.0,-7919.0
0.0,0.5,230,53L,9637.0,-8312.0,-6974.0
0.0,0.5,230,6L,6550.0,-8309.0,-7795.0
0.0,0.5,230,87L,13448.0,-8682.0,-3751.0
0.0,0.5,32,11L,9597.0,-10410.0,-5623.0
0.0,0.5,32,142L,9475.0,-10855.0,-6977.0
0.0,0.5,32,19L,11346.0,-10602.0,-5668.0
0.0,0.5,32,230L,16163.0,-10782.0,-5835.0
0.0,0.5,32,32L,10465.0,-10263.0,-5064.0
0.0,0.5,32,372L,9264.0,-10136.0,0.0
0.0,0.5,32,3L,9622.0,-9775.0,-6299.0
0.0,0.5,32,53L,13232.0,-10376.0,-7374.0
0.0,0.5,32,6L,9978.0,-10308.0,-5799.0
0.0,0.5,32,87L,13895.0,-10528.0,-6193.0
0.0,0.5,372,11L,8217.0,-8487.0,-6528.0
0.0,0.5,372,142L,8973.0,-8482.0,-4145.0
0.0,0.5,372,19L,9112.0,-8482.0,-5623.0
0.0,0.5,372,230L,9334.0,-8482.0,-3535.0
0.0,0.5,372,32L,9333.0,-8482.0,-5139.0
0.0,0.5,372,372L,9626.0,-8596.0,-2502.0
0.0,0.5,372,3L,7924.0,-8529.0,-7196.0
0.0,0.5,372,53L,10039.0,-8482.0,-4721.0
0.0,0.5,372,6L,8114.0,-8523.0,-6773.0
0.0,0.5,372,87L,11037.0,-8482.0,-3551.0
0.0,0.5,3,11L,246.0,-1055.0,0.0
0.0,0.5,3,142L,12916.0,-11182.0,-6845.0
0.0,0.5,3,19L,9032.0,-10797.0,-5844.0
0.0,0.5,3,230L,12752.0,-9753.0,-5286.0
0.0,0.5,3,32L,13574.0,-10407.0,-4425.0
0.0,0.5,3,372L,10237.0,-8596.0,-2502.0
0.0,0.5,3,3L,511.0,-1025.0,0.0
0.0,0.5,3,53L,13081.0,-10411.0,-5845.0
0.0,0.5,3,6L,658.0,-1025.0,0.0
0.0,0.5,3,87L,11822.0,-10882.0,-5951.0
0.0,0.5,53,11L,14843.0,-9638.0,-4515.0
0.0,0.5,53,142L,9967.0,-10882.0,-6545.0
0.0,0.5,53,19L,13348.0,-10410.0,-4683.0
0.0,0.5,53,230L,8345.0,-9266.0,-5515.0
0.0,0.5,53,32L,10937.0,-9638.0,-4038.0
0.0,0.5,53,372L,4592.0,-10551.0,-3327.0
0.0,0.5,53,3L,10957.0,-10205.0,-5699.0
0.0,0.5,53,53L,14386.0,-10014.0,-5845.0
0.0,0.5,53,6L,9670.0,-10208.0,-5699.0
0.0,0.5,53,87L,12126.0,-10213.0,-5893.0
0.0,0.5,6,11L,6375.0,-10810.0,-6023.0
0.0,0.5,6,142L,14060.0,-10478.0,-5984.0
0.0,0.5,6,19L,8245.0,-10802.0,-5844.0
0.0,0.5,6,230L,9963.0,-8682.0,-3735.0
0.0,0.5,6,32L,13218.0,-10163.0,-7061.0
0.0,0.5,6,372L,10415.0,-8596.0,-2502.0
0.0,0.5,6,3L,1083.0,-10905.0,-6399.0
0.0,0.5,6,53L,13256.0,-10211.0,-5745.0
0.0,0.5,6,6L,1502.0,-10908.0,-6399.0
0.0,0.5,6,87L,11771.0,-10830.0,-5851.0
0.0,0.5,87,11L,11196.0,-9829.0,-4013.0
0.0,0.5,87,142L,9993.0,-9829.0,-6384.0
0.0,0.5,87,19L,9504.0,-9829.0,-4190.0
0.0,0.5,87,230L,6148.0,-9829.0,-5415.0
0.0,0.5,87,32L,8122.0,-9829.0,-7326.0
0.0,0.5,87,372L,5597.0,-9829.0,-1791.0
0.0,0.5,87,3L,10463.0,-9829.0,-4283.0
0.0,0.5,87,53L,9955.0,-9829.0,-7374.0
0.0,0.5,87,6L,9434.0,-9829.0,-4581.0
0.0,0.5,87,87L,10730.0,-10113.0,-5793.0
0.0,0.6,11,11L,5194.0,-10803.0,-5764.0
0.0,0.6,11,142L,15520.0,-10645.0,-4745.0
0.0,0.6,11,19L,8433.0,-10800.0,-4890.0
0.0,0.6,11,230L,10497.0,-8282.0,-3335.0
0.0,0.6,11,32L,12252.0,-10192.0,-6542.0
0.0,0.6,11,372L,10639.0,-8596.0,-2402.0
0.0,0.6,11,3L,5597.0,-10805.0,-6269.0
0.0,0.6,11,53L,12684.0,-10767.0,-5179.0
0.0,0.6,11,6L,3866.0,-10805.0,-6310.0
0.0,0.6,11,87L,12605.0,-10782.0,-5851.0
0.0,0.6,142,11L,7910.0,-10314.0,-7864.0
0.0,0.6,142,142L,6944.0,-11182.0,-6845.0
0.0,0.6,142,19L,10876.0,-8282.0,-5388.0
0.0,0.6,142,230L,8046.0,-10782.0,-5835.0
0.0,0.6,142,32L,12739.0,-7692.0,-4062.0
0.0,0.6,142,372L,5802.0,-9160.0,-1769.0
0.0,0.6,142,3L,6221.0,-7937.0,-5941.0
0.0,0.6,142,53L,8885.0,-9210.0,-6930.0
0.0,0.6,142,6L,6612.0,-7937.0,-5549.0
0.0,0.6,142,87L,10881.0,-10147.0,-5753.0
0.0,0.6,19,11L,6942.0,-10603.0,-5719.0
0.0,0.6,19,142L,14215.0,-10791.0,-4445.0
0.0,0.6,19,19L,11443.0,-10803.0,-5813.0
0.0,0.6,19,230L,12554.0,-7699.0,-2899.0
0.0,0.6,19,32L,13163.0,-10576.0,-5332.0
0.0,0.6,19,372L,12887.0,-8058.0,0.0
0.0,0.6,19,3L,7499.0,-10805.0,-6269.0
0.0,0.6,19,53L,12948.0,-10542.0,-5979.0
0.0,0.6,19,6L,8770.0,-10605.0,-6110.0
0.0,0.6,19,87L,14249.0,-10561.0,-6153.0
0.0,0.6,230,11L,9264.0,-8309.0,-7464.0
0.0,0.6,230,142L,10029.0,-8682.0,-4345.0
0.0,0.6,230,19L,9937.0,-8310.0,-7321.0
0.0,0.6,230,230L,6067.0,-9753.0,-5286.0
0.0,0.6,230,32L,9780.0,-8309.0,-7062.0
0.0,0.6,230,372L,7493.0,-8396.0,-2202.0
0.0,0.6,230,3L,6765.0,-8308.0,-7858.0
0.0,0.6,230,53L,9833.0,-8312.0,-6930.0
0.0,0.6,230,6L,6658.0,-8309.0,-7740.0
0.0,0.6,230,87L,13497.0,-8682.0,-3751.0
0.0,0.6,32,11L,9369.0,-10410.0,-5592.0
0.0,0.6,32,142L,9963.0,-10854.0,-6938.0
0.0,0.6,32,19L,11384.0,-10603.0,-5621.0
0.0,0.6,32,230L,16315.0,-10782.0,-5835.0
0.0,0.6,32,32L,10514.0,-10276.0,-5032.0
0.0,0.6,32,372L,9331.0,-10117.0,0.0
0.0,0.6,32,3L,8595.0,-9775.0,-6269.0
0.0,0.6,32,53L,13475.0,-10367.0,-7330.0
0.0,0.6,32,6L,10029.0,-10305.0,-5810.0
0.0,0.6,32,87L,13817.0,-10547.0,-6153.0
0.0,0.6,372,11L,8256.0,-8503.0,-6473.0
0.0,0.6,372,142L,8973.0,-8482.0,-4145.0
0.0,0.6,372,19L,9120.0,-8482.0,-5588.0
0.0,0.6,372,230L,9334.0,-8482.0,-3535.0
0.0,0.6,372,32L,9289.0,-8482.0,-5139.0
0.0,0.6,372,372L,9726.0,-8596.0,-2402.0
0.0,0.6,372,3L,7871.0,-8534.0,-7196.0
0.0,0.6,372,53L,10185.0,-8482.0,-4575.0
0.0,0.6,372,6L,8163.0,-8530.0,-6711.0
0.0,0.6,372,87L,10970.0,-8482.0,-3551.0
0.0,0.6,3,11L,258.0,-1068.0,0.0
0.0,0.6,3,142L,12992.0,-11182.0,-6845.0
0.0,0.6,3,19L,7209.0,-10801.0,-5813.0
0.0,0.6,3,230L,12829.0,-9753.0,-5286.0
0.0,0.6,3,32L,13927.0,-10392.0,-4374.0
0.0,0.6,3,372L,10428.0,-8596.0,-2402.0
0.0,0.6,3,3L,585.0,-1025.0,0.0
0.0,0.6,3,53L,13423.0,-10412.0,-5679.0
0.0,0.6,3,6L,733.0,-1025.0,0.0
0.0,0.6,3,87L,11848.0,-10882.0,-5951.0
0.0,0.6,53,11L,15009.0,-9638.0,-4463.0
0.0,0.6,53,142L,10177.0,-10882.0,-6545.0
0.0,0.6,53,19L,13858.0,-10410.0,-4632.0
0.0,0.6,53,230L,8398.0,-9328.0,-5515.0
0.0,0.6,53,32L,11174.0,-9638.0,-3979.0
0.0,0.6,53,372L,5079.0,-10549.0,-3058.0
0.0,0.6,53,3L,9898.0,-10205.0,-5669.0
0.0,0.6,53,53L,14516.0,-10014.0,-5679.0
0.0,0.6,53,6L,9644.0,-10205.0,-5710.0
0.0,0.6,53,87L,12157.0,-10247.0,-5853.0
0.0,0.6,6,11L,5964.0,-10810.0,-5992.0
0.0,0.6,6,142L,13986.0,-10530.0,-5728.0
0.0,0.6,6,19L,7047.0,-10803.0,-5813.0
0.0,0.6,6,230L,10206.0,-8682.0,-3735.0
0.0,0.6,6,32L,13288.0,-10176.0,-6942.0
0.0,0.6,6,372L,10577.0,-8596.0,-2402.0
0.0,0.6,6,3L,1455.0,-10905.0,-6369.0
0.0,0.6,6,53L,13531.0,-10212.0,-5579.0
0.0,0.6,6,6L,1423.0,-10905.0,-6410.0
0.0,0.6,6,87L,11744.0,-10839.0,-5851.0
0.0,0.6,87,11L,11266.0,-9829.0,-3964.0
0.0,0.6,87,142L,10115.0,-9829.0,-6128.0
0.0,0.6,87,19L,9661.0,-9829.0,-4190.0
0.0,0.6,87,230L,6064.0,-9829.0,-5415.0
0.0,0.6,87,32L,8069.0,-9829.0,-7326.0
0.0,0.6,87,372L,5587.0,-9829.0,-1712.0
0.0,0.6,87,3L,10309.0,-9829.0,-4255.0
0.0,0.6,87,53L,10034.0,-9829.0,-7330.0
0.0,0.6,87,6L,9620.0,-9829.0,-4514.0
0.0,0.6,87,87L,10660.0,-10147.0,-5753.0
0.0,0.7,11,11L,5208.0,-10804.0,-5764.0
0.0,0.7,11,142L,15903.0,-10677.0,-4425.0
0.0,0.7,11,19L,8819.0,-10800.0,-4845.0
0.0,0.7,11,230L,11197.0,-8282.0,-3046.0
0.0,0.7,11,32L,12402.0,-10185.0,-6480.0
0.0,0.7,11,372L,10731.0,-8596.0,-2352.0
0.0,0.7,11,3L,5753.0,-10805.0,-6203.0
0.0,0.7,11,53L,14209.0,-10793.0,-5009.0
0.0,0.7,11,6L,4112.0,-10805.0,-6276.0
0.0,0.7,11,87L,12519.0,-10782.0,-5783.0
0.0,0.7,142,11L,8089.0,-10314.0,-7864.0
0.0,0.7,142,142L,7346.0,-11182.0,-6525.0
0.0,0.7,142,19L,11093.0,-8282.0,-5351.0
0.0,0.7,142,230L,8438.0,-10782.0,-5546.0
0.0,0.7,142,32L,13054.0,-7692.0,-4062.0
0.0,0.7,142,372L,5867.0,-9220.0,-1602.0
0.0,0.7,142,3L,6385.0,-7937.0,-5860.0
0.0,0.7,142,53L,9011.0,-9278.0,-6930.0
0.0,0.7,142,6L,6879.0,-7937.0,-5367.0
0.0,0.7,142,87L,10956.0,-10179.0,-5711.0
0.0,0.7,19,11L,7962.0,-10604.0,-5164.0
0.0,0.7,19,142L,15083.0,-10729.0,-4125.0
0.0,0.7,19,19L,12064.0,-10802.0,-5745.0
0.0,0.7,19,230L,13081.0,-7737.0,-2849.0
0.0,0.7,19,32L,13357.0,-10580.0,-5263.0
0.0,0.7,19,372L,12973.0,-8058.0,0.0
0.0,0.7,19,3L,7696.0,-10805.0,-6203.0
0.0,0.7,19,53L,13203.0,-10551.0,-5809.0
0.0,0.7,19,6L,8767.0,-10605.0,-6076.0
0.0,0.7,19,87L,14416.0,-10579.0,-6111.0
0.0,0.7,230,11L,9497.0,-8309.0,-7464.0
0.0,0.7,230,142L,10523.0,-8682.0,-4025.0
0.0,0.7,230,19L,10184.0,-8310.0,-7321.0
0.0,0.7,230,230L,6236.0,-9753.0,-5286.0
0.0,0.7,230,32L,9984.0,-8309.0,-7062.0
0.0,0.7,230,372L,7710.0,-8396.0,-2152.0
0.0,0.7,230,3L,6826.0,-8308.0,-7858.0
0.0,0.7,230,53L,10056.0,-8312.0,-6930.0
0.0,0.7,230,6L,6685.0,-8309.0,-7740.0
0.0,0.7,230,87L,13714.0,-8682.0,-3683.0
0.0,0.7,32,11L,9674.0,-10411.0,-5524.0
0.0,0.7,32,142L,10514.0,-10850.0,-6899.0
0.0,0.7,32,19L,11474.0,-10602.0,-5621.0
0.0,0.7,32,230L,16715.0,-10782.0,-5546.0
0.0,0.7,32,32L,10711.0,-10280.0,-4963.0
0.0,0.7,32,372L,9526.0,-10172.0,0.0
0.0,0.7,32,3L,8827.0,-9775.0,-6203.0
0.0,0.7,32,53L,13686.0,-10393.0,-7330.0
0.0,0.7,32,6L,10477.0,-10305.0,-5776.0
0.0,0.7,32,87L,13836.0,-10579.0,-6111.0
0.0,0.7,372,11L,8309.0,-8509.0,-6414.0
0.0,0.7,372,142L,9293.0,-8482.0,-3825.0
0.0,0.7,372,19L,9146.0,-8482.0,-5551.0
0.0,0.7,372,230L,9623.0,-8482.0,-3246.0
0.0,0.7,372,32L,9314.0,-8482.0,-5094.0
0.0,0.7,372,372L,9776.0,-8596.0,-2352.0
0.0,0.7,372,3L,7897.0,-8536.0,-7122.0
0.0,0.7,372,53L,10258.0,-8482.0,-4502.0
0.0,0.7,372,6L,8221.0,-8534.0,-6647.0
0.0,0.7,372,87L,11006.0,-8482.0,-3483.0
0.0,0.7,3,11L,235.0,-1068.0,0.0
0.0,0.7,3,142L,13397.0,-11182.0,-6525.0
0.0,0.7,3,19L,8199.0,-10801.0,-5745.0
0.0,0.7,3,230L,12932.0,-9753.0,-5286.0
0.0,0.7,3,32L,14334.0,-10385.0,-4347.0
0.0,0.7,3,372L,10521.0,-8596.0,-2352.0
0.0,0.7,3,3L,655.0,-1025.0,0.0
0.0,0.7,3,53L,14720.0,-10411.0,-5509.0
0.0,0.7,3,6L,790.0,-1025.0,0.0
0.0,0.7,3,87L,11800.0,-10882.0,-5883.0
0.0,0.7,53,11L,13492.0,-9638.0,-5164.0
0.0,0.7,53,142L,10673.0,-10882.0,-6225.0
0.0,0.7,53,19L,14136.0,-10411.0,-4608.0
0.0,0.7,53,230L,8677.0,-9328.0,-5515.0
0.0,0.7,53,32L,11516.0,-9638.0,-3918.0
0.0,0.7,53,372L,5592.0,-10542.0,-2696.0
0.0,0.7,53,3L,9917.0,-10205.0,-5603.0
0.0,0.7,53,53L,14927.0,-10014.0,-5509.0
0.0,0.7,53,6L,9754.0,-10405.0,-5876.0
0.0,0.7,53,87L,12347.0,-10279.0,-5811.0
0.0,0.7,6,11L,6414.0,-10811.0,-5924.0
0.0,0.7,6,142L,13944.0,-10548.0,-5728.0
0.0,0.7,6,19L,7484.0,-10802.0,-5745.0
0.0,0.7,6,230L,10897.0,-8682.0,-3446.0
0.0,0.7,6,32L,13293.0,-10180.0,-6880.0
0.0,0.7,6,372L,10715.0,-8596.0,-2352.0
0.0,0.7,6,3L,1685.0,-10905.0,-6303.0
0.0,0.7,6,53L,15028.0,-10211.0,-5409.0
0.0,0.7,6,6L,3984.0,-10805.0,-6276.0
0.0,0.7,6,87L,11815.0,-10848.0,-5783.0
0.0,0.7,87,11L,9079.0,-9829.0,-5316.0
0.0,0.7,87,142L,9919.0,-9829.0,-6128.0
0.0,0.7,87,19L,9870.0,-9829.0,-4145.0
0.0,0.7,87,230L,6139.0,-9829.0,-5415.0
0.0,0.7,87,32L,8065.0,-9829.0,-7284.0
0.0,0.7,87,372L,5603.0,-9829.0,-1632.0
0.0,0.7,87,3L,10420.0,-9829.0,-4218.0
0.0,0.7,87,53L,10036.0,-9829.0,-7330.0
0.0,0.7,87,6L,9660.0,-9829.0,-4445.0
0.0,0.7,87,87L,10665.0,-10179.0,-5711.0
0.0,0.8,11,11L,5365.0,-10804.0,-5712.0
0.0,0.8,11,142L,15777.0,-10722.0,-4425.0
0.0,0.8,11,19L,9178.0,-10802.0,-4801.0
0.0,0.8,11,230L,11537.0,-8282.0,-3046.0
0.0,0.8,11,32L,11725.0,-10189.0,-6416.0
0.0,0.8,11,372L,10833.0,-8636.0,-2252.0
0.0,0.8,11,3L,6749.0,-10805.0,-6166.0
0.0,0.8,11,53L,14459.0,-10793.0,-4923.0
0.0,0.8,11,6L,5274.0,-10805.0,-6242.0
0.0,0.8,11,87L,12618.0,-10782.0,-5713.0
0.0,0.8,142,11L,8337.0,-10314.0,-7812.0
0.0,0.8,142,142L,7424.0,-11182.0,-6525.0
0.0,0.8,142,19L,11236.0,-8283.0,-5351.0
0.0,0.8,142,230L,8425.0,-10782.0,-5546.0
0.0,0.8,142,32L,13459.0,-7692.0,-4016.0
0.0,0.8,142,372L,5932.0,-9250.0,-1487.0
0.0,0.8,142,3L,6550.0,-7937.0,-5774.0
0.0,0.8,142,53L,9092.0,-9309.0,-6885.0
0.0,0.8,142,6L,7074.0,-7937.0,-5234.0
0.0,0.8,142,87L,10933.0,-10210.0,-5668.0
0.0,0.8,19,11L,8064.0,-10604.0,-5112.0
0.0,0.8,19,142L,15080.0,-10818.0,-4125.0
0.0,0.8,19,19L,12492.0,-10805.0,-5705.0
0.0,0.8,19,230L,13445.0,-7775.0,-2788.0
0.0,0.8,19,32L,13541.0,-10586.0,-5226.0
0.0,0.8,19,372L,13014.0,-8058.0,0.0
0.0,0.8,19,3L,8097.0,-10805.0,-6166.0
0.0,0.8,19,53L,13515.0,-10558.0,-5723.0
0.0,0.8,19,6L,9342.0,-10605.0,-6042.0
0.0,0.8,19,87L,14401.0,-10610.0,-6068.0
0.0,0.8,230,11L,9841.0,-8309.0,-7412.0
0.0,0.8,230,142L,10645.0,-8682.0,-4025.0
0.0,0.8,230,19L,10457.0,-8311.0,-7273.0
0.0,0.8,230,230L,7346.0,-9883.0,-4635.0
0.0,0.8,230,32L,10221.0,-8308.0,-7016.0
0.0,0.8,230,372L,7925.0,-8436.0,-2052.0
0.0,0.8,230,3L,6928.0,-8308.0,-7792.0
0.0,0.8,230,53L,10241.0,-8312.0,-6885.0
0.0,0.8,230,6L,6775.0,-8309.0,-7680.0
0.0,0.8,230,87L,13851.0,-8682.0,-3613.0
0.0,0.8,32,11L,9803.0,-10410.0,-5487.0
0.0,0.8,32,142L,10825.0,-10853.0,-6899.0
0.0,0.8,32,19L,11560.0,-10605.0,-5573.0
0.0,0.8,32,230L,16776.0,-10782.0,-5546.0
0.0,0.8,32,32L,10937.0,-10286.0,-4926.0
0.0,0.8,32,372L,9714.0,-10240.0,0.0
0.0,0.8,32,3L,9161.0,-9775.0,-6166.0
0.0,0.8,32,53L,13889.0,-10393.0,-7285.0
0.0,0.8,32,6L,10724.0,-10305.0,-5742.0
0.0,0.8,32,87L,13798.0,-10610.0,-6068.0
0.0,0.8,372,11L,8358.0,-8519.0,-6355.0
0.0,0.8,372,142L,9293.0,-8482.0,-3825.0
0.0,0.8,372,19L,9126.0,-8483.0,-5551.0
0.0,0.8,372,230L,9623.0,-8482.0,-3246.0
0.0,0.8,372,32L,9324.0,-8482.0,-5047.0
0.0,0.8,372,372L,9876.0,-8636.0,-2252.0
0.0,0.8,372,3L,7942.0,-8538.0,-7044.0
0.0,0.8,372,53L,10411.0,-8482.0,-4349.0
0.0,0.8,372,6L,8356.0,-8535.0,-6485.0
0.0,0.8,372,87L,11016.0,-8482.0,-3413.0
0.0,0.8,3,11L,250.0,-1081.0,0.0
0.0,0.8,3,142L,13363.0,-11182.0,-6525.0
0.0,0.8,3,19L,8841.0,-10804.0,-5705.0
0.0,0.8,3,230L,11957.0,-9883.0,-4635.0
0.0,0.8,3,32L,13754.0,-10389.0,-5736.0
0.0,0.8,3,372L,10619.0,-8636.0,-2252.0
0.0,0.8,3,3L,727.0,-1025.0,0.0
0.0,0.8,3,53L,15008.0,-10411.0,-5423.0
0.0,0.8,3,6L,150.0,-1175.0,0.0
0.0,0.8,3,87L,11869.0,-10882.0,-5813.0
0.0,0.8,53,11L,13639.0,-9638.0,-5112.0
0.0,0.8,53,142L,10701.0,-10882.0,-6225.0
0.0,0.8,53,19L,11955.0,-10410.0,-4556.0
0.0,0.8,53,230L,8880.0,-9328.0,-5515.0
0.0,0.8,53,32L,11719.0,-9638.0,-3886.0
0.0,0.8,53,372L,5682.0,-10538.0,-2417.0
0.0,0.8,53,3L,10150.0,-10205.0,-5566.0
0.0,0.8,53,53L,15018.0,-10014.0,-5423.0
0.0,0.8,53,6L,9977.0,-10405.0,-5842.0
0.0,0.8,53,87L,12353.0,-10310.0,-5768.0
0.0,0.8,6,11L,6729.0,-10810.0,-5887.0
0.0,0.8,6,142L,13894.0,-10593.0,-5728.0
0.0,0.8,6,19L,7731.0,-10805.0,-5705.0
0.0,0.8,6,230L,11198.0,-8682.0,-3446.0
0.0,0.8,6,32L,12826.0,-10186.0,-6816.0
0.0,0.8,6,372L,10770.0,-8636.0,-2252.0
0.0,0.8,6,3L,2076.0,-10905.0,-6266.0
0.0,0.8,6,53L,15139.0,-10211.0,-5323.0
0.0,0.8,6,6L,7043.0,-10805.0,-6242.0
0.0,0.8,6,87L,11790.0,-10855.0,-5713.0
0.0,0.8,87,11L,9195.0,-9829.0,-5261.0
0.0,0.8,87,142L,9991.0,-9829.0,-6128.0
0.0,0.8,87,19L,10008.0,-9829.0,-4101.0
0.0,0.8,87,230L,6210.0,-9829.0,-5415.0
0.0,0.8,87,32L,7969.0,-9829.0,-7241.0
0.0,0.8,87,372L,5554.0,-9829.0,-1592.0
0.0,0.8,87,3L,10517.0,-9829.0,-4197.0
0.0,0.8,87,53L,10051.0,-9829.0,-7285.0
0.0,0.8,87,6L,10188.0,-9829.0,-4058.0
0.0,0.8,87,87L,10568.0,-10210.0,-5668.0
0.0,0.9,11,11L,5565.0,-10804.0,-5712.0
0.0,0.9,11,142L,15772.0,-10719.0,-4425.0
0.0,0.9,11,19L,9549.0,-10803.0,-4754.0
0.0,0.9,11,230L,11812.0,-8282.0,-3046.0
0.0,0.9,11,32L,11848.0,-10195.0,-6283.0
0.0,0.9,11,372L,11073.0,-8646.0,-2152.0
0.0,0.9,11,3L,7342.0,-10805.0,-6302.0
0.0,0.9,11,53L,16559.0,-10779.0,-6248.0
0.0,0.9,11,6L,5670.0,-10805.0,-6166.0
0.0,0.9,11,87L,12686.0,-10782.0,-5643.0
0.0,0.9,142,11L,8433.0,-10314.0,-7812.0
0.0,0.9,142,142L,7506.0,-11182.0,-6525.0
0.0,0.9,142,19L,11455.0,-8297.0,-5312.0
0.0,0.9,142,230L,8478.0,-10782.0,-5546.0
0.0,0.9,142,32L,13650.0,-7692.0,-4016.0
0.0,0.9,142,372L,6000.0,-9280.0,-1370.0
0.0,0.9,142,3L,6491.0,-7937.0,-5684.0
0.0,0.9,142,53L,9142.0,-9339.0,-6885.0
0.0,0.9,142,6L,8571.0,-10314.0,-7404.0
0.0,0.9,142,87L,10959.0,-10241.0,-5625.0
0.0,0.9,19,11L,7867.0,-10604.0,-5112.0
0.0,0.9,19,142L,15240.0,-10738.0,-4125.0
0.0,0.9,19,19L,12578.0,-10805.0,-5628.0
